ID,Spp,ScientificName,Region,month,Eff_mean,Eff_sd,Ov_mean,Ov_sd
S1491,LNA,Lamna nasus,ATL_N,10,0.000308367,0.000134426,100,NA
S1491,LNA,Lamna nasus,ATL_N,11,8.34E-05,0.000138481,33.33333333,NA
S1491,LNA,Lamna nasus,ATL_N,12,0.000233777,0.000404914,33.33333333,NA
S1491,LNA,Lamna nasus,ATL_N,6,8.22E-05,0.000106926,100,NA
S1491,LNA,Lamna nasus,ATL_N,7,0.000274693,0.000259878,100,NA
S1491,LNA,Lamna nasus,ATL_N,8,3.73E-05,6.47E-05,33.33333333,NA
S1491,LNA,Lamna nasus,ATL_N,9,0.001586011,0.001477047,75,NA
S1492,LNA,Lamna nasus,ATL_N,10,0.000204939,0.000324073,66.66666667,NA
S1492,LNA,Lamna nasus,ATL_N,8,5.58E-06,8.46E-06,66.66666667,NA
S1492,LNA,Lamna nasus,ATL_N,9,7.92E-05,0.000183214,38.46153846,NA
S1493,LNA,Lamna nasus,ATL_N,10,0.000391661,0.000232776,100,NA
S1493,LNA,Lamna nasus,ATL_N,11,0.000332967,0.000188652,100,NA
S1493,LNA,Lamna nasus,ATL_N,12,5.61E-05,8.36E-05,40,NA
S1493,LNA,Lamna nasus,ATL_N,9,0.000852567,NA,100,NA
S1494,CFA,Carcharhinus falciformis,PAC_NE,1,0.000217391,NA,100,NA
S1494,CFA,Carcharhinus falciformis,PAC_NE,11,0,0,0,NA
S1494,CFA,Carcharhinus falciformis,PAC_NE,12,3.91E-05,7.39E-05,63.63636364,NA
S1495,CFA,Carcharhinus falciformis,PAC_NE,1,0,NA,0,NA
S1495,CFA,Carcharhinus falciformis,PAC_NE,2,0,0,0,NA
S1495,CFA,Carcharhinus falciformis,PAC_NE,3,0,0,0,NA
S1495,CFA,Carcharhinus falciformis,PAC_NE,4,0,0,0,NA
S1496,CFA,Carcharhinus falciformis,PAC_NE,1,0,0,0,NA
S1496,CFA,Carcharhinus falciformis,PAC_NE,11,0,0,0,NA
S1496,CFA,Carcharhinus falciformis,PAC_NE,12,0,0,0,NA
S1496,CFA,Carcharhinus falciformis,PAC_NE,2,5.64E-06,1.69E-05,11.11111111,NA
S1496,CFA,Carcharhinus falciformis,PAC_NE,3,0,0,0,NA
S1496,CFA,Carcharhinus falciformis,PAC_NE,4,0,0,0,NA
S1497,CFA,Carcharhinus falciformis,PAC_NE,1,0,0,0,NA
S1497,CFA,Carcharhinus falciformis,PAC_NE,2,0,0,0,NA
S1497,CFA,Carcharhinus falciformis,PAC_NE,3,0,0,0,NA
S1497,CFA,Carcharhinus falciformis,PAC_NE,4,0,NA,0,NA
S1497,CFA,Carcharhinus falciformis,PAC_NE,5,0,NA,0,NA
S1497,CFA,Carcharhinus falciformis,PAC_NE,6,0,0,0,NA
S1498,CFA,Carcharhinus falciformis,PAC_NE,1,0,0,0,NA
S1498,CFA,Carcharhinus falciformis,PAC_NE,2,0,0,0,NA
S1499,CFA,Carcharhinus falciformis,PAC_NE,11,0,NA,0,NA
S1499,CFA,Carcharhinus falciformis,PAC_NE,12,0,0,0,NA
S1500,CFA,Carcharhinus falciformis,PAC_NE,1,0,0,0,NA
S1500,CFA,Carcharhinus falciformis,PAC_NE,2,0,0,0,NA
S1500,CFA,Carcharhinus falciformis,PAC_NE,3,0,NA,0,NA
S1500,CFA,Carcharhinus falciformis,PAC_NE,4,0,0,0,NA
S1501,CFA,Carcharhinus falciformis,PAC_NE,1,0,0,0,NA
S1501,CFA,Carcharhinus falciformis,PAC_NE,2,0,0,0,NA
S1501,CFA,Carcharhinus falciformis,PAC_NE,3,0,0,0,NA
S1501,CFA,Carcharhinus falciformis,PAC_NE,4,0,0,0,NA
S1501,CFA,Carcharhinus falciformis,PAC_NE,5,0,0,0,NA
S1501,CFA,Carcharhinus falciformis,PAC_NE,6,0,0,0,NA
S1502,CFA,Carcharhinus falciformis,PAC_NE,1,0,NA,0,NA
S1502,CFA,Carcharhinus falciformis,PAC_NE,2,0,0,0,NA
S1503,CFA,Carcharhinus falciformis,PAC_NE,10,0,NA,0,NA
S1503,CFA,Carcharhinus falciformis,PAC_NE,2,0,0,0,NA
S1503,CFA,Carcharhinus falciformis,PAC_NE,3,0,0,0,NA
S1503,CFA,Carcharhinus falciformis,PAC_NE,4,0,NA,0,NA
S1503,CFA,Carcharhinus falciformis,PAC_NE,9,0,NA,0,NA
S1504,CFA,Carcharhinus falciformis,PAC_NE,2,0,NA,0,NA
S1504,CFA,Carcharhinus falciformis,PAC_NE,3,0,NA,0,NA
S1504,CFA,Carcharhinus falciformis,PAC_NE,4,0,NA,0,NA
S1504,CFA,Carcharhinus falciformis,PAC_NE,5,0,0,0,NA
S1504,CFA,Carcharhinus falciformis,PAC_NE,6,0,NA,0,NA
S1505,CFA,Carcharhinus falciformis,PAC_NE,2,0,0,0,NA
S1505,CFA,Carcharhinus falciformis,PAC_NE,3,0,NA,0,NA
S1506,CFA,Carcharhinus falciformis,PAC_NE,2,0,0,0,NA
S1506,CFA,Carcharhinus falciformis,PAC_NE,3,0,0,0,NA
S1507,CFA,Carcharhinus falciformis,PAC_NE,7,0,0,0,NA
S1507,CFA,Carcharhinus falciformis,PAC_NE,8,0,0,0,NA
S1507,CFA,Carcharhinus falciformis,PAC_NE,9,0,NA,0,NA
S1508,CFA,Carcharhinus falciformis,PAC_NE,7,0,0,0,NA
S1508,CFA,Carcharhinus falciformis,PAC_NE,8,0,0,0,NA
S1508,CFA,Carcharhinus falciformis,PAC_NE,9,0,NA,0,NA
S1509,CFA,Carcharhinus falciformis,PAC_NE,7,0,0,0,NA
S1509,CFA,Carcharhinus falciformis,PAC_NE,8,0,0,0,NA
S1510,CFA,Carcharhinus falciformis,PAC_NE,6,0,NA,0,NA
S1510,CFA,Carcharhinus falciformis,PAC_NE,7,0,0,0,NA
S1511,CFA,Carcharhinus falciformis,IND_SW,5,0.000158666,0.000173455,66.66666667,NA
S1511,CFA,Carcharhinus falciformis,IND_SW,6,0,0,0,NA
S1511,CFA,Carcharhinus falciformis,IND_SW,7,0,0,0,NA
S1512,CFA,Carcharhinus falciformis,IND_SW,4,0,0,0,NA
S1512,CFA,Carcharhinus falciformis,IND_SW,5,0,0,0,NA
S1513,CFA,Carcharhinus falciformis,IND_SW,5,2.23E-05,3.66E-05,66.66666667,NA
S1513,CFA,Carcharhinus falciformis,IND_SW,6,7.01E-06,1.74E-05,18.75,NA
S1513,CFA,Carcharhinus falciformis,IND_SW,7,0,0,0,NA
S1514,CFA,Carcharhinus falciformis,IND_SW,5,6.46E-05,4.59E-05,100,NA
S1514,CFA,Carcharhinus falciformis,IND_SW,6,7.85E-06,2.08E-05,18.75,NA
S1514,CFA,Carcharhinus falciformis,IND_SW,7,0,0,0,NA
S1515,CFA,Carcharhinus falciformis,IND_SW,4,0,0,0,NA
S1515,CFA,Carcharhinus falciformis,IND_SW,5,0,0,0,NA
S1516,CFA,Carcharhinus falciformis,IND_SW,4,0,0,0,NA
S1516,CFA,Carcharhinus falciformis,IND_SW,5,0,0,0,NA
S1516,CFA,Carcharhinus falciformis,IND_SW,6,0,0,0,NA
S1517,CFA,Carcharhinus falciformis,IND_SW,4,1.07E-05,3.38E-05,10,NA
S1517,CFA,Carcharhinus falciformis,IND_SW,5,4.06E-05,0.000121681,11.11111111,NA
S1518,CFA,Carcharhinus falciformis,IND_SW,2,0,0,0,NA
S1518,CFA,Carcharhinus falciformis,IND_SW,3,2.30E-05,5.46E-05,25,NA
S1518,CFA,Carcharhinus falciformis,IND_SW,4,0.00059754,0.000760472,66.66666667,NA
S1519,CFA,Carcharhinus falciformis,IND_SW,4,0.000107352,0.000176312,50,NA
S1519,CFA,Carcharhinus falciformis,IND_SW,5,0.000484323,0.00108687,50,NA
S1520,CFA,Carcharhinus falciformis,IND_SW,4,0,0,0,NA
S1520,CFA,Carcharhinus falciformis,IND_SW,5,3.64E-05,6.76E-05,41.66666667,NA
S1520,CFA,Carcharhinus falciformis,IND_SW,6,5.11E-05,0.000135066,14.28571429,NA
S1520,CFA,Carcharhinus falciformis,IND_SW,7,0,0,0,NA
S1521,CFA,Carcharhinus falciformis,IND_SW,6,0,0,0,NA
S1521,CFA,Carcharhinus falciformis,IND_SW,7,0,0,0,NA
S1521,CFA,Carcharhinus falciformis,IND_SW,8,0,NA,0,NA
S1522,CFA,Carcharhinus falciformis,IND_SW,3,0.00057456,0.001245278,50,NA
S1522,CFA,Carcharhinus falciformis,IND_SW,4,3.48E-05,NA,100,NA
S1523,CFA,Carcharhinus falciformis,IND_SW,4,9.77E-05,0.000138924,40,NA
S1523,CFA,Carcharhinus falciformis,IND_SW,5,6.58E-05,0.000106305,61.53846154,NA
S1523,CFA,Carcharhinus falciformis,IND_SW,6,0,0,0,NA
S1524,CFA,Carcharhinus falciformis,IND_SW,3,0,NA,0,NA
S1524,CFA,Carcharhinus falciformis,IND_SW,4,0,NA,0,NA
S1524,CFA,Carcharhinus falciformis,IND_SW,5,0,NA,0,NA
S1524,CFA,Carcharhinus falciformis,IND_SW,6,0,NA,0,NA
S1525,CFA,Carcharhinus falciformis,IND_SW,3,0,NA,0,NA
S1525,CFA,Carcharhinus falciformis,IND_SW,4,0,NA,0,NA
S1526,CFA,Carcharhinus falciformis,IND_SW,4,7.71E-06,1.52E-05,25,NA
S1526,CFA,Carcharhinus falciformis,IND_SW,5,1.01E-05,2.37E-05,18.18181818,NA
S1527,CFA,Carcharhinus falciformis,IND_SW,6,0,0,0,NA
S1527,CFA,Carcharhinus falciformis,IND_SW,7,0,0,0,NA
S1527,CFA,Carcharhinus falciformis,IND_SW,8,0.000108608,0.000193209,37.5,NA
S1527,CFA,Carcharhinus falciformis,IND_SW,9,0.000145977,NA,100,NA
S1528,CFA,Carcharhinus falciformis,IND_SW,4,0,0,0,NA
S1528,CFA,Carcharhinus falciformis,IND_SW,5,0,0,0,NA
S1528,CFA,Carcharhinus falciformis,IND_SW,6,4.05E-05,8.01E-05,42.85714286,NA
S1529,CFA,Carcharhinus falciformis,IND_SW,4,0.000122062,0.000134234,83.33333333,NA
S1530,CFA,Carcharhinus falciformis,IND_SW,3,0.000127011,NA,100,NA
S1530,CFA,Carcharhinus falciformis,IND_SW,4,9.76E-07,2.58E-06,14.28571429,NA
S1530,CFA,Carcharhinus falciformis,IND_SW,5,0,0,0,NA
S1531,CFA,Carcharhinus falciformis,IND_SW,4,0,0,0,NA
S1532,CFA,Carcharhinus falciformis,IND_SW,4,0,0,0,NA
S1532,CFA,Carcharhinus falciformis,IND_SW,5,4.54E-06,1.02E-05,20,NA
S1532,CFA,Carcharhinus falciformis,IND_SW,6,2.52E-05,4.70E-05,28.57142857,NA
S1532,CFA,Carcharhinus falciformis,IND_SW,7,0,0,0,NA
S1532,CFA,Carcharhinus falciformis,IND_SW,8,7.26E-06,2.30E-05,10,NA
S1533,CFA,Carcharhinus falciformis,IND_SW,6,0,0,0,NA
S1534,CFA,Carcharhinus falciformis,IND_SW,5,0.000162167,NA,100,NA
S1534,CFA,Carcharhinus falciformis,IND_SW,6,0,0,0,NA
S1534,CFA,Carcharhinus falciformis,IND_SW,7,0,0,0,NA
S1535,CFA,Carcharhinus falciformis,IND_SW,4,0,0,0,NA
S1535,CFA,Carcharhinus falciformis,IND_SW,5,0,NA,0,NA
S1536,CFA,Carcharhinus falciformis,IND_SW,5,0.000798551,0.000659133,100,NA
S1536,CFA,Carcharhinus falciformis,IND_SW,6,0.00012009,0.000157116,45.45454545,NA
S1537,CFA,Carcharhinus falciformis,IND_SW,4,0,0,0,NA
S1537,CFA,Carcharhinus falciformis,IND_SW,5,0,0,0,NA
S1538,CFA,Carcharhinus falciformis,IND_SW,4,0,0,0,NA
S1538,CFA,Carcharhinus falciformis,IND_SW,5,0.000427803,0.000474631,58.33333333,NA
S1538,CFA,Carcharhinus falciformis,IND_SW,6,0.000174596,0.00025792,37.5,NA
S1538,CFA,Carcharhinus falciformis,IND_SW,7,0,0,0,NA
S1539,CFA,Carcharhinus falciformis,IND_SW,5,0,NA,0,NA
S1540,CFA,Carcharhinus falciformis,IND_SW,1,0,NA,0,NA
S1540,CFA,Carcharhinus falciformis,IND_SW,10,0,NA,0,NA
S1540,CFA,Carcharhinus falciformis,IND_SW,11,0,NA,0,NA
S1540,CFA,Carcharhinus falciformis,IND_SW,12,0,NA,0,NA
S1540,CFA,Carcharhinus falciformis,IND_SW,2,0,NA,0,NA
S1540,CFA,Carcharhinus falciformis,IND_SW,5,0,NA,0,NA
S1540,CFA,Carcharhinus falciformis,IND_SW,6,0,NA,0,NA
S1540,CFA,Carcharhinus falciformis,IND_SW,7,0,NA,0,NA
S1540,CFA,Carcharhinus falciformis,IND_SW,8,0,NA,0,NA
S1540,CFA,Carcharhinus falciformis,IND_SW,9,0,NA,0,NA
S1541,CFA,Carcharhinus falciformis,IND_SW,10,0,0,0,NA
S1541,CFA,Carcharhinus falciformis,IND_SW,11,0,0,0,NA
S1541,CFA,Carcharhinus falciformis,IND_SW,12,0,0,0,NA
S1542,CFA,Carcharhinus falciformis,IND_SW,10,0,0,0,NA
S1542,CFA,Carcharhinus falciformis,IND_SW,11,0,NA,0,NA
S1542,CFA,Carcharhinus falciformis,IND_SW,9,0,NA,0,NA
S1543,CFA,Carcharhinus falciformis,IND_SW,5,0,NA,0,NA
S1544,CFA,Carcharhinus falciformis,ATL_N,5,0.000396804,3.71E-05,100,NA
S1544,CFA,Carcharhinus falciformis,ATL_N,6,0,NA,0,NA
S807,LDI,Lamna ditropis,PAC_NE,1,0,0,0,NA
S807,LDI,Lamna ditropis,PAC_NE,10,0,0,0,NA
S807,LDI,Lamna ditropis,PAC_NE,11,0,0,0,NA
S807,LDI,Lamna ditropis,PAC_NE,12,0,0,0,NA
S807,LDI,Lamna ditropis,PAC_NE,2,0,0,0,NA
S807,LDI,Lamna ditropis,PAC_NE,3,0,0,0,NA
S807,LDI,Lamna ditropis,PAC_NE,4,0,0,0,NA
S807,LDI,Lamna ditropis,PAC_NE,5,0,0,0,NA
S807,LDI,Lamna ditropis,PAC_NE,6,0,0,0,NA
S807,LDI,Lamna ditropis,PAC_NE,7,0,NA,0,NA
S807,LDI,Lamna ditropis,PAC_NE,8,0,0,0,NA
S807,LDI,Lamna ditropis,PAC_NE,9,0,0,0,NA
S808,LDI,Lamna ditropis,PAC_NE,7,0,0,0,NA
S808,LDI,Lamna ditropis,PAC_NE,8,3.45E-05,0.000154106,5,NA
S808,LDI,Lamna ditropis,PAC_NE,9,0,0,0,NA
S809,LDI,Lamna ditropis,PAC_NE,1,0,0,0,NA
S809,LDI,Lamna ditropis,PAC_NE,10,0,0,0,NA
S809,LDI,Lamna ditropis,PAC_NE,11,0,0,0,NA
S809,LDI,Lamna ditropis,PAC_NE,12,0,0,0,NA
S809,LDI,Lamna ditropis,PAC_NE,2,0,0,0,NA
S809,LDI,Lamna ditropis,PAC_NE,3,0,0,0,NA
S809,LDI,Lamna ditropis,PAC_NE,4,0,0,0,NA
S809,LDI,Lamna ditropis,PAC_NE,5,0,0,0,NA
S809,LDI,Lamna ditropis,PAC_NE,6,0,0,0,NA
S809,LDI,Lamna ditropis,PAC_NE,7,0,0,0,NA
S809,LDI,Lamna ditropis,PAC_NE,8,0,0,0,NA
S809,LDI,Lamna ditropis,PAC_NE,9,2.87E-05,8.90E-05,11.11111111,NA
S810,LDI,Lamna ditropis,PAC_NE,1,0,0,0,NA
S810,LDI,Lamna ditropis,PAC_NE,10,0,0,0,NA
S810,LDI,Lamna ditropis,PAC_NE,11,0,0,0,NA
S810,LDI,Lamna ditropis,PAC_NE,12,0,0,0,NA
S810,LDI,Lamna ditropis,PAC_NE,2,0,0,0,NA
S810,LDI,Lamna ditropis,PAC_NE,3,0,0,0,NA
S810,LDI,Lamna ditropis,PAC_NE,6,5.64E-05,0.00011286,25,NA
S810,LDI,Lamna ditropis,PAC_NE,7,0.00024609,0.000528275,50,NA
S810,LDI,Lamna ditropis,PAC_NE,8,0,0,0,NA
S810,LDI,Lamna ditropis,PAC_NE,9,0,0,0,NA
S811,LDI,Lamna ditropis,PAC_NE,8,0,0,0,NA
S811,LDI,Lamna ditropis,PAC_NE,9,0.000114647,0.000380242,9.090909091,NA
S812,LDI,Lamna ditropis,PAC_NE,1,0,0,0,NA
S812,LDI,Lamna ditropis,PAC_NE,10,0,0,0,NA
S812,LDI,Lamna ditropis,PAC_NE,11,0,0,0,NA
S812,LDI,Lamna ditropis,PAC_NE,12,0,0,0,NA
S812,LDI,Lamna ditropis,PAC_NE,2,0,0,0,NA
S812,LDI,Lamna ditropis,PAC_NE,3,0,0,0,NA
S812,LDI,Lamna ditropis,PAC_NE,4,0,0,0,NA
S812,LDI,Lamna ditropis,PAC_NE,5,0,0,0,NA
S812,LDI,Lamna ditropis,PAC_NE,6,0,0,0,NA
S812,LDI,Lamna ditropis,PAC_NE,7,0,0,0,NA
S812,LDI,Lamna ditropis,PAC_NE,8,0,0,0,NA
S812,LDI,Lamna ditropis,PAC_NE,9,9.18E-05,0.000202881,20,NA
S813,LDI,Lamna ditropis,PAC_NE,1,0,0,0,NA
S813,LDI,Lamna ditropis,PAC_NE,10,0,0,0,NA
S813,LDI,Lamna ditropis,PAC_NE,11,0,0,0,NA
S813,LDI,Lamna ditropis,PAC_NE,12,0,0,0,NA
S813,LDI,Lamna ditropis,PAC_NE,2,0,0,0,NA
S813,LDI,Lamna ditropis,PAC_NE,3,0,0,0,NA
S813,LDI,Lamna ditropis,PAC_NE,4,0,0,0,NA
S813,LDI,Lamna ditropis,PAC_NE,5,0,0,0,NA
S813,LDI,Lamna ditropis,PAC_NE,6,0,0,0,NA
S813,LDI,Lamna ditropis,PAC_NE,7,0,0,0,NA
S813,LDI,Lamna ditropis,PAC_NE,8,0,0,0,NA
S813,LDI,Lamna ditropis,PAC_NE,9,0,0,0,NA
S814,LDI,Lamna ditropis,PAC_NE,1,0,0,0,NA
S814,LDI,Lamna ditropis,PAC_NE,10,0,0,0,NA
S814,LDI,Lamna ditropis,PAC_NE,11,0,0,0,NA
S814,LDI,Lamna ditropis,PAC_NE,12,0,0,0,NA
S814,LDI,Lamna ditropis,PAC_NE,2,0,NA,0,NA
S814,LDI,Lamna ditropis,PAC_NE,3,0,0,0,NA
S814,LDI,Lamna ditropis,PAC_NE,4,0,0,0,NA
S814,LDI,Lamna ditropis,PAC_NE,5,0,0,0,NA
S814,LDI,Lamna ditropis,PAC_NE,6,0,NA,0,NA
S814,LDI,Lamna ditropis,PAC_NE,7,3.61E-07,1.08E-06,11.11111111,NA
S814,LDI,Lamna ditropis,PAC_NE,8,0,0,0,NA
S814,LDI,Lamna ditropis,PAC_NE,9,9.00E-07,3.24E-06,7.692307692,NA
S815,LDI,Lamna ditropis,PAC_NE,1,0,0,0,NA
S815,LDI,Lamna ditropis,PAC_NE,10,0,0,0,NA
S815,LDI,Lamna ditropis,PAC_NE,11,0,0,0,NA
S815,LDI,Lamna ditropis,PAC_NE,12,0,0,0,NA
S815,LDI,Lamna ditropis,PAC_NE,2,0,0,0,NA
S815,LDI,Lamna ditropis,PAC_NE,3,0,0,0,NA
S815,LDI,Lamna ditropis,PAC_NE,4,0,0,0,NA
S815,LDI,Lamna ditropis,PAC_NE,5,0,0,0,NA
S815,LDI,Lamna ditropis,PAC_NE,6,0,0,0,NA
S815,LDI,Lamna ditropis,PAC_NE,7,0,0,0,NA
S815,LDI,Lamna ditropis,PAC_NE,8,0,0,0,NA
S815,LDI,Lamna ditropis,PAC_NE,9,0,0,0,NA
S816,LDI,Lamna ditropis,PAC_NE,1,0,0,0,NA
S816,LDI,Lamna ditropis,PAC_NE,10,0,0,0,NA
S816,LDI,Lamna ditropis,PAC_NE,11,0,0,0,NA
S816,LDI,Lamna ditropis,PAC_NE,12,0,0,0,NA
S816,LDI,Lamna ditropis,PAC_NE,2,0,0,0,NA
S816,LDI,Lamna ditropis,PAC_NE,3,0,0,0,NA
S816,LDI,Lamna ditropis,PAC_NE,4,0,0,0,NA
S816,LDI,Lamna ditropis,PAC_NE,5,0,0,0,NA
S816,LDI,Lamna ditropis,PAC_NE,6,0.000100712,0.000130732,42.85714286,NA
S816,LDI,Lamna ditropis,PAC_NE,7,0.000139991,0.000342465,41.66666667,NA
S816,LDI,Lamna ditropis,PAC_NE,8,0,0,0,NA
S816,LDI,Lamna ditropis,PAC_NE,9,0,0,0,NA
S817,LDI,Lamna ditropis,PAC_NE,1,0,0,0,NA
S817,LDI,Lamna ditropis,PAC_NE,10,0,0,0,NA
S817,LDI,Lamna ditropis,PAC_NE,11,0,0,0,NA
S817,LDI,Lamna ditropis,PAC_NE,12,0,0,0,NA
S817,LDI,Lamna ditropis,PAC_NE,2,0,0,0,NA
S817,LDI,Lamna ditropis,PAC_NE,3,0,0,0,NA
S817,LDI,Lamna ditropis,PAC_NE,4,0,0,0,NA
S817,LDI,Lamna ditropis,PAC_NE,5,0,0,0,NA
S817,LDI,Lamna ditropis,PAC_NE,6,0,0,0,NA
S817,LDI,Lamna ditropis,PAC_NE,7,0,0,0,NA
S817,LDI,Lamna ditropis,PAC_NE,8,0,0,0,NA
S817,LDI,Lamna ditropis,PAC_NE,9,0,0,0,NA
S818,LDI,Lamna ditropis,PAC_NE,1,0,0,0,NA
S818,LDI,Lamna ditropis,PAC_NE,10,0,0,0,NA
S818,LDI,Lamna ditropis,PAC_NE,11,0,0,0,NA
S818,LDI,Lamna ditropis,PAC_NE,12,0,0,0,NA
S818,LDI,Lamna ditropis,PAC_NE,2,0,0,0,NA
S818,LDI,Lamna ditropis,PAC_NE,3,0,0,0,NA
S818,LDI,Lamna ditropis,PAC_NE,4,0,0,0,NA
S818,LDI,Lamna ditropis,PAC_NE,5,0,0,0,NA
S818,LDI,Lamna ditropis,PAC_NE,6,0,0,0,NA
S818,LDI,Lamna ditropis,PAC_NE,9,0,0,0,NA
S819,LDI,Lamna ditropis,PAC_NE,1,0,0,0,NA
S819,LDI,Lamna ditropis,PAC_NE,10,0,0,0,NA
S819,LDI,Lamna ditropis,PAC_NE,11,0,0,0,NA
S819,LDI,Lamna ditropis,PAC_NE,12,0,0,0,NA
S819,LDI,Lamna ditropis,PAC_NE,2,0,0,0,NA
S819,LDI,Lamna ditropis,PAC_NE,8,0,0,0,NA
S819,LDI,Lamna ditropis,PAC_NE,9,0,0,0,NA
S820,LDI,Lamna ditropis,PAC_NE,1,0,0,0,NA
S820,LDI,Lamna ditropis,PAC_NE,10,0,0,0,NA
S820,LDI,Lamna ditropis,PAC_NE,11,0,0,0,NA
S820,LDI,Lamna ditropis,PAC_NE,12,8.98E-06,3.11E-05,8.333333333,NA
S820,LDI,Lamna ditropis,PAC_NE,7,0,0,0,NA
S820,LDI,Lamna ditropis,PAC_NE,8,0,0,0,NA
S820,LDI,Lamna ditropis,PAC_NE,9,0,0,0,NA
S821,LDI,Lamna ditropis,PAC_NE,1,0,0,0,NA
S821,LDI,Lamna ditropis,PAC_NE,10,0,0,0,NA
S821,LDI,Lamna ditropis,PAC_NE,11,0,0,0,NA
S821,LDI,Lamna ditropis,PAC_NE,12,0,0,0,NA
S821,LDI,Lamna ditropis,PAC_NE,2,0,0,0,NA
S821,LDI,Lamna ditropis,PAC_NE,3,0,0,0,NA
S821,LDI,Lamna ditropis,PAC_NE,4,0,0,0,NA
S821,LDI,Lamna ditropis,PAC_NE,5,0,0,0,NA
S821,LDI,Lamna ditropis,PAC_NE,6,0,0,0,NA
S821,LDI,Lamna ditropis,PAC_NE,7,0,0,0,NA
S821,LDI,Lamna ditropis,PAC_NE,8,0,0,0,NA
S821,LDI,Lamna ditropis,PAC_NE,9,0,0,0,NA
S822,LDI,Lamna ditropis,PAC_NE,1,0,0,0,NA
S822,LDI,Lamna ditropis,PAC_NE,2,0,0,0,NA
S822,LDI,Lamna ditropis,PAC_NE,3,0,0,0,NA
S822,LDI,Lamna ditropis,PAC_NE,4,0,0,0,NA
S822,LDI,Lamna ditropis,PAC_NE,5,0,0,0,NA
S822,LDI,Lamna ditropis,PAC_NE,8,0,NA,0,NA
S823,LDI,Lamna ditropis,PAC_NE,8,0,0,0,NA
S823,LDI,Lamna ditropis,PAC_NE,9,0,0,0,NA
S824,LDI,Lamna ditropis,PAC_NE,8,0,0,0,NA
S824,LDI,Lamna ditropis,PAC_NE,9,0,0,0,NA
S825,LDI,Lamna ditropis,PAC_NE,1,6.15E-05,0.00018383,21.875,NA
S825,LDI,Lamna ditropis,PAC_NE,10,0,0,0,NA
S825,LDI,Lamna ditropis,PAC_NE,11,0,0,0,NA
S825,LDI,Lamna ditropis,PAC_NE,12,0,NA,0,NA
S825,LDI,Lamna ditropis,PAC_NE,2,0,0,0,NA
S825,LDI,Lamna ditropis,PAC_NE,3,1.11E-05,5.66E-05,3.846153846,NA
S825,LDI,Lamna ditropis,PAC_NE,4,0,0,0,NA
S825,LDI,Lamna ditropis,PAC_NE,5,0,0,0,NA
S825,LDI,Lamna ditropis,PAC_NE,6,0,0,0,NA
S825,LDI,Lamna ditropis,PAC_NE,7,0,0,0,NA
S825,LDI,Lamna ditropis,PAC_NE,9,0,0,0,NA
S826,LDI,Lamna ditropis,PAC_NE,1,0,0,0,NA
S826,LDI,Lamna ditropis,PAC_NE,10,0,0,0,NA
S826,LDI,Lamna ditropis,PAC_NE,11,0,0,0,NA
S826,LDI,Lamna ditropis,PAC_NE,12,0,0,0,NA
S826,LDI,Lamna ditropis,PAC_NE,2,0,0,0,NA
S826,LDI,Lamna ditropis,PAC_NE,3,0,0,0,NA
S826,LDI,Lamna ditropis,PAC_NE,4,0,0,0,NA
S826,LDI,Lamna ditropis,PAC_NE,5,0,0,0,NA
S826,LDI,Lamna ditropis,PAC_NE,6,0,0,0,NA
S826,LDI,Lamna ditropis,PAC_NE,7,0,0,0,NA
S826,LDI,Lamna ditropis,PAC_NE,8,0,0,0,NA
S826,LDI,Lamna ditropis,PAC_NE,9,5.59E-05,0.000115059,36.36363636,NA
S827,LDI,Lamna ditropis,PAC_NE,1,0,0,0,NA
S827,LDI,Lamna ditropis,PAC_NE,10,0,0,0,NA
S827,LDI,Lamna ditropis,PAC_NE,11,0,0,0,NA
S827,LDI,Lamna ditropis,PAC_NE,12,0,0,0,NA
S827,LDI,Lamna ditropis,PAC_NE,2,0,0,0,NA
S827,LDI,Lamna ditropis,PAC_NE,3,0,0,0,NA
S827,LDI,Lamna ditropis,PAC_NE,4,0,0,0,NA
S827,LDI,Lamna ditropis,PAC_NE,5,0,0,0,NA
S827,LDI,Lamna ditropis,PAC_NE,6,0,0,0,NA
S827,LDI,Lamna ditropis,PAC_NE,7,0.000146268,0.000328253,33.33333333,NA
S827,LDI,Lamna ditropis,PAC_NE,8,0,0,0,NA
S827,LDI,Lamna ditropis,PAC_NE,9,7.93E-05,0.000342255,9.090909091,NA
S828,LDI,Lamna ditropis,PAC_NE,1,0,0,0,NA
S828,LDI,Lamna ditropis,PAC_NE,10,0,0,0,NA
S828,LDI,Lamna ditropis,PAC_NE,11,0,0,0,NA
S828,LDI,Lamna ditropis,PAC_NE,12,0,0,0,NA
S828,LDI,Lamna ditropis,PAC_NE,2,0,0,0,NA
S828,LDI,Lamna ditropis,PAC_NE,3,0,0,0,NA
S828,LDI,Lamna ditropis,PAC_NE,4,0,0,0,NA
S828,LDI,Lamna ditropis,PAC_NE,5,0,0,0,NA
S828,LDI,Lamna ditropis,PAC_NE,6,4.47E-05,0.000147223,18.75,NA
S828,LDI,Lamna ditropis,PAC_NE,7,0,0,0,NA
S828,LDI,Lamna ditropis,PAC_NE,8,0,0,0,NA
S828,LDI,Lamna ditropis,PAC_NE,9,0,0,0,NA
S829,LDI,Lamna ditropis,PAC_NE,1,0,0,0,NA
